text,label
explain why a card payment would be cancelled?,reverted_card_payment?
i think my passcode was changed,passcode_forgotten
there is a charge i dont recognize,card_payment_not_recognised
how do i terminate my account.,terminate_account
how do i perform identity checks?,verify_my_identity
"after i attempted a transfer, it failed.",failed_transfer
i deposited a check a few days ago and it's still not gone in! please help me with this,balance_not_updated_after_cheque_or_cash_deposit
"if someone sends me money, will i be charged?",top_up_by_bank_transfer_charge
reverted top up,top_up_reverted
"i want to use my card, how would i activate it?",activate_my_card
do i have to use bank approved atm's,atm_support
"if i want to get an account for my daughter, can i do that?",age_limit
help! the app has an atm withdrawl that i didn't make.,cash_withdrawal_not_recognised
"looks like my card payment was duplicated after all. i went to pay at the store earlier, got declined once,second time it works. app still stays pending for one of the payments. can you please remove one of them as it's wrong and was declined?",transaction_charged_twice
why did i only get 20 when i asked for 100?,wrong_amount_of_cash_received
there is the same transaction showing more than once.,transaction_charged_twice
what is the amount of disposable cards i can have?,disposable_card_limits
how long will it take for a bank transfer to show up on my account? it's been a couple hours but i havnt seen anything yet. also it's from a uk account if that makes any difference.,balance_not_updated_after_bank_transfer
"i don't want this account anymore, how do i delete it?",terminate_account
it's requiring me to verify my identity?,why_verify_identity
why did i get declined transfer,declined_transfer
"i notice a transaction a couple of weeks ago in my account, from a seller that i don't recognize. is there a way we can trace back the information to make sure it was truly something i did?",direct_debit_payment_not_recognised
i didnt get the correct exchange rate for getting cash,wrong_exchange_rate_for_cash_withdrawal
why is my payment declined? it looked like everything worked ok and my account was fine.,declined_card_payment
my product was faulty.,request_refund
i am inquiring about why there was an extra fee charged when i used an atm.,cash_withdrawal_charge
is there any way i get a disposable virtual card as well?,get_disposable_virtual_card
for what reason can i not transfer money to a beneficiary?,beneficiary_not_allowed
how does a bank transfer for topping my account work?,transfer_into_account
what's the procedure for canceling a purchase?,request_refund
how to i close my account?,terminate_account
what do i need for the identity check?,verify_my_identity
where would i order a virtual card?,getting_virtual_card
help me figure out how to link the new card.,card_linking
my payment has been cancelled,reverted_card_payment?
"hello, in my most recent atm transaction, i didn't receive nearly as much cash as i thought i would what is your exchange rate policy?",wrong_exchange_rate_for_cash_withdrawal
how can i get my pin unblocked?,pin_blocked
did a card payment that i made get cancelled?,reverted_card_payment?
i would like to know why so much identity information is required?,why_verify_identity
why was there a fee on my cash withdrawal?,cash_withdrawal_charge
there is a fee from a transfer that is not supposed to be here!,transfer_fee_charged
what is the refund procedure?,request_refund
how long do transfers take to go though,balance_not_updated_after_bank_transfer
why is my topup pending?,pending_top_up
i tried activating my card and it didn't work,activate_my_card
what is my money worth in other countries?,exchange_rate
how do i get a disposable virtual card as well?,get_disposable_virtual_card
i wanted to top up my account and it doesn't look like it worked,top_up_failed
how can i activate the new card i got?,activate_my_card
the exchange rate used on your app is really bad. i'm considering closing my account because of it.,card_payment_wrong_exchange_rate
the app isn't showing my transactions,transfer_not_received_by_recipient
i can't enter my passcode.,passcode_forgotten
there is something wrong with my card. tried to use it a few times today in different places and it just didn't work. the transactions i tried to make were really small so not sure what's going on,card_not_working
why can't i get cash out?,declined_cash_withdrawal
when will the transaction go through?,pending_card_payment
when can i expect my new card to get here?,card_delivery_estimate
"i can't figure out why i haven't gotten my cash, when i already put the check in the bank.",balance_not_updated_after_cheque_or_cash_deposit
i used my pin too many times.,pin_blocked
i need to transfer funds from china and quick expedition is crucial. approximately how long does it take for a transfer from china to go through?,transfer_timing
"i found the card that i thought i lost, and i would like to reactivate it.",card_linking
how many days does it take for a transfer to go through?,transfer_timing
i didn't withdraw the amount of cash that is showing up in the app.,cash_withdrawal_not_recognised
i have a direct debit i didn't set up,direct_debit_payment_not_recognised
a transaction on my card shows as pending.,pending_card_payment
how long do you have to wait to see your virtual card your ordered?,getting_virtual_card
i put money in my account a week ago but its still not there?? what happened to my money?,balance_not_updated_after_cheque_or_cash_deposit
"i wrote a check to the account yesterday to add to my balance, but i don't see the amount of the check reflected anywhere. is it being held up for some reason? i should have seen a new balance by now!",balance_not_updated_after_cheque_or_cash_deposit
"the company is no good, please terminate my account.",terminate_account
"hi, i sent a payment to the wrong account number can you cancel it as soon as possible?",cancel_transfer
i was not given the amount of cash i withdrew,wrong_amount_of_cash_received
i got a cheque that i want to top up with?,top_up_by_cash_or_cheque
what is the reason why the transfer shows as pending?,pending_transfer
when will my transfer be in my account?,transfer_timing
how do i link an existing card?,card_linking
where can i order a card?,order_physical_card
my app shows cash i didn't get.,cash_withdrawal_not_recognised
"my card's expiration is approaching, how do i replace it.",card_about_to_expire
what do i do if i lost my phone?,lost_or_stolen_phone
what are disposable virtual cards?,get_disposable_virtual_card
i transferred money but the balance hasn't changed.,balance_not_updated_after_bank_transfer
i'm not sure where this charge came from.,card_payment_not_recognised
i don't know where a direct debit payment came from,direct_debit_payment_not_recognised
there is random cash in my account.,cash_withdrawal_not_recognised
is there a charge for getting my money?,top_up_by_bank_transfer_charge
i thought it was free to make a withdrawal. so how much does it cost now?,cash_withdrawal_charge
i do not recognize the card payment.,card_payment_not_recognised
i am unable to use my topup on the app. could you explain this to me?,top_up_reverted
my purchases from this morning are showing up as payment pending. can you tell me why?,pending_card_payment
i am still waiting for a transfer i did,balance_not_updated_after_bank_transfer
i need australian dollars instead of uk currency.,exchange_via_app
i bought an item that i was charged a different exchange rate for.,card_payment_wrong_exchange_rate
my passcode is not being accepted,passcode_forgotten
"what currencies can i not hold many in, if so what are they?",fiat_currency_support
"i need a new card, my old card is expiring.",card_about_to_expire
why did the atm swallow my card?,card_swallowed
how much does it cost to add money to my card,top_up_by_card_charge
why was my request for cash declined?,declined_cash_withdrawal
"hello, i am a new customer, and just tried topping up for the first time. according to your information, the transaction should be instant why does it still show as pending?",pending_top_up
i would like to exchange currencies on the app. how do i do this?,exchange_via_app
i would like to cancel a purchase.,request_refund
"went somewhere else, need to change details",edit_personal_details
google play top up help?,apple_pay_or_google_pay
why use a disposable card?,get_disposable_virtual_card
"i want to hold and exchange fiat currencies, what can i use to do so?",fiat_currency_support
why do i have to verify my topup card?,verify_top_up
why can't i make multiple payments with my virtual card?,virtual_card_not_working
"hello, i was contacted by a seller who let me know my money didn't come through on their side. it most certainly came out of my account so i need this looked at immediately because now it has been returned to me!",reverted_card_payment?
how can i dispute a debit transaction?,direct_debit_payment_not_recognised
i'm upset because i got charged a ridiculous fee when making an atm withdrawal over a holiday weekend. it didn't notify me beforehand either or i wouldn't have ever done it.,wrong_exchange_rate_for_cash_withdrawal
"my card arrived but i need to make it work in the app, how do i do that?",card_linking
can i use both visa and mastercard,visa_or_mastercard
how long does a transfer from the us take?,transfer_timing
i would like to top up with check,top_up_by_cash_or_cheque
i just made a topup but it shows as pending! i use your service all the time and have never had a problem before. why does it keep showing up as pending?,pending_top_up
"i've been waiting for a pending transfer to go through for a while now, and don't see any reason why i've been waiting this long. i know that i have the correct account details, so that isn't the problem.",pending_transfer
what is the exchange fee that is charged?,exchange_charge
how do i get top up with cash deposit,top_up_by_cash_or_cheque
what do i do to close my account?,terminate_account
can i get a new pin number at any atm using my card?,change_pin
is there a limit for top ups?,top_up_limits
"i normally have no issues making transfers, so why am i suddenly being told it is not possible?",beneficiary_not_allowed
"my account shows i have been charged twice for the same meal. how do i get the second payment voided and returned to me? i do not eat out much and my family is living paycheck to paycheck, mostly. i cannot afford to spend more money than necessary, as is, so i must see to it that the cost be promptly credited back onto my card.",transaction_charged_twice
i put some money in my account the other day but now its gone? why is this?,top_up_reverted
i can't get my card out of the atm,card_swallowed
i transferred some money a couple days ago but haven't received it yet. how long should i expect to wait?,balance_not_updated_after_bank_transfer
"i am unable to activate my card, it won't let me.",activate_my_card
"do you hold money and if so, what currencies do you accept?",fiat_currency_support
what is the fee for topping up by card?,top_up_by_card_charge
"i withdrew some cash, when is it going to show?",pending_cash_withdrawal
why is my transfer more expensive than i thought?,transfer_fee_charged
someone hacked into my cards account.,compromised_card
for some reason my card payment didn't work,declined_card_payment
i want to top up my account. can i do it with google pay?,apple_pay_or_google_pay
my card must have used my card as there are some transactions that i haven't done myself..,compromised_card
i can't use my card because it is not working.,card_not_working
do i get charged for a top up from a european bank?,top_up_by_card_charge
i need to figure out who has access to my card there are some payments i didn't make that are showing on the app. could you please help?,card_payment_not_recognised
what happened to my topup? it's not reflected.,pending_top_up
i'll send a check to top up my account,top_up_by_cash_or_cheque
my transfer hasn't arrived,transfer_not_received_by_recipient
how can i tell what foreign exchange rate i will get?,exchange_rate
you've incorrectly calculated the exchange rate for my cash withdrawal,wrong_exchange_rate_for_cash_withdrawal
why won't my virtual card work?,virtual_card_not_working
how long will it take my card to get here?,card_delivery_estimate
how can i open an account for my children?,age_limit
i need to make a transfer but it keeps getting declined i need help!,declined_transfer
i need to make multiple disposable cards in a day.,disposable_card_limits
how long will it take to transfer from europe?,transfer_timing
where are cards available to order?,order_physical_card
give me a refund,request_refund
how did you arrive at the rate of exchange? i thought that i would get more cash.,wrong_exchange_rate_for_cash_withdrawal
tell me why there is a fee for a card payment.,card_payment_fee_charged
why hasn't my son received the transfer i sent to him earlier?,transfer_not_received_by_recipient
"i'm having money transferred from europe, how long will this take?",transfer_timing
how do i know where i can get money withdrawn?,atm_support
i don't see a code anywhere on my topup card? where can i find it? i need to verify!,verify_top_up
how do you find the exchange rate?,exchange_rate
i couldn't make a transfer because it was declined,declined_transfer
"i already made a transfer and want to cancel it, how do i do that?",cancel_transfer
i really want a physical card. how do i get one?,order_physical_card
"i performed a transfer within the country the day before yesterday, but it has not gone through? can you check on that? the account number is definitely correct, as i've checked.",transfer_not_received_by_recipient
i want to revert a transaction i did,cancel_transfer
"i just transferred my friend money, but she hasn't received it yet, and it's been a few hours. can you tell me when to expect it to go through?",transfer_not_received_by_recipient
do you charge for transfers?,top_up_by_bank_transfer_charge
there are a couple payments with my card displayed in the app which i didn't make. what is happening? maybe someone has access to my card.,card_payment_not_recognised
what does it mean if my payment is pending?,pending_card_payment
where do i go to update details?,edit_personal_details
"i just saw a charge for a cash withdrawal that i made! atm withdrawals have always been free in the past, so why is there suddenly a charge? what is it going to cost me now?",cash_withdrawal_charge
"can i get money in my home currency at some atm? i'm on holiday and am a bit concerned because i don't have any cash with me, it is possible to withdraw here already without any additional cost?",wrong_exchange_rate_for_cash_withdrawal
someone might have had access to my card.,compromised_card
please tell me the limit to toppingup.,top_up_limits
what do i do if i see a transaction on my card that i don't recall making?,card_payment_not_recognised
i have been charged a pound for something that appears on my statement,extra_charge_on_statement
why wasn't my contactless accepted at the metro?,contactless_not_working
i see a strange payment in my account.,card_payment_not_recognised
how can i receive money from my friend?,receiving_money
"i must quickly transfer something from china, and i need to know how long it will take.",transfer_timing
"i want to transfer money to a beneficiary, but i couldn't.",beneficiary_not_allowed
are the delivery days flexible? my schedule only allows me to be a available on specific dates.,card_delivery_estimate
how do i find the refund on my statement?,Refund_not_showing_up
my card payment didn't work,declined_card_payment
the store card reader would not accept my card.,declined_card_payment
which currencies will you exchange?,fiat_currency_support
i think the bank made a mistake on the exchange rates,wrong_exchange_rate_for_cash_withdrawal
i tried to transfer some money and it hasn't done it yet what's going on?,transfer_not_received_by_recipient
do you limit my topups?,top_up_limits
i was supposed to get a refund but i do not see it.,Refund_not_showing_up
is a physical card also available,order_physical_card
are you located in other countries?,country_support
there is a pending 1 charge on my statement. i haven't purchased anything for 1. why is it on my statement?,extra_charge_on_statement
i was checking my statement and i think one of my card payments has reverted,reverted_card_payment?
my password doesn't work.,passcode_forgotten
how do i get a new card as your machine swallowed mine!,card_swallowed
there is a duplicate charge on my account.,transaction_charged_twice
"money was taken out without my consent,",cash_withdrawal_not_recognised
why is verification for my identity needed?,why_verify_identity
how can get a visa card?,visa_or_mastercard
i see a charge of 1l i do not recognize on my statement,extra_charge_on_statement
i lost my phone and need help so someone doesn't access my account.,lost_or_stolen_phone
is a swift transfer acceptable?,top_up_by_bank_transfer_charge
i don't understand why you aren't accepting my transfer. after a couple times trying i'm still getting an error message.,beneficiary_not_allowed
i recently made a transfer but i need to cancel it as soon as possible. please let me know when this happens.,cancel_transfer
"i got a new card, how do i link it?",card_linking
which atms accept this bill of fare ?,atm_support
this debit is not my transcation. how do i get my money out back?,direct_debit_payment_not_recognised
is there anywhere that a card cannot be delivered?,order_physical_card
there is an extra small charge on my card! what do i do?,extra_charge_on_statement
shouldn't my new card be here by now?,card_arrival
what are the steps i need to take to cancel a transaction?,cancel_transfer
"hi, i am trying to buy something online, but i think there is some issue in my card. as payment is reverted. please help me in this as i am facing the same issue from last two weeks.",reverted_card_payment?
i ordered a virtual card but it hasn't come through yet,getting_virtual_card
can you please advise if there is something wrong with my card? i have had multiple rejections and do not know the reason. thanks!,declined_card_payment
the rate applied to my purchase in a foreign currency was wrong.,card_payment_wrong_exchange_rate
i am asking to end my account.,terminate_account
is there a reason why my card was declined when i attempted to withdraw money?,declined_cash_withdrawal
i sent some money and the account hasn't recived the transfer i made.,transfer_not_received_by_recipient
i don't think i made this payment that is showing up,card_payment_not_recognised
how do i receive a refund for my item?,request_refund
please check and let me know why my transfers are getting declined.,declined_transfer
how does a us resident go about acquiring a new card?,country_support
why am i being double charged for something?,transaction_charged_twice
i can't get google pay to work right.,apple_pay_or_google_pay
"how can i close my account, i don't want it.",terminate_account
why am i being charged more on exchange with things i bought abroad?,card_payment_wrong_exchange_rate
would i need to pay extra for currency exchanges?,exchange_charge
does it cost me anything to top up my account via bank transfer?,top_up_by_bank_transfer_charge
should i be seeing a fee applied for my money transfer?,transfer_fee_charged
do you have any options to top up with a cheque on my account?,top_up_by_cash_or_cheque
what is the foreign exchange rate you will apply?,exchange_rate
do i pay extra for exchange?,exchange_charge
is there an auto top up feature?,automatic_top_up
i got less cash at the atm than i asked for. why?,wrong_amount_of_cash_received
please provide me a list of atms that accept my card.,atm_support
can i use a different currency with my salary?,receiving_money
i have a charge i did not make.,card_payment_not_recognised
"i got my american express in apple pay, why is top up not working correctly?",apple_pay_or_google_pay
the top up failed,top_up_failed
why was an extra charge added when i used my card?,card_payment_fee_charged
transfer was declined.,declined_transfer
"i know there's money in my account, why did my account decline me?",declined_card_payment
my transfer to my account is missing.,balance_not_updated_after_bank_transfer
is it possible to purchase more physical cards with my account?,getting_spare_card
i saw that my transfer was declined.,declined_transfer
why hasn't my transaction completed?,transfer_not_received_by_recipient
how come my card payment is still pending?,pending_card_payment
why did my topup get reverted?,top_up_reverted
i'm not sure why the card payment didn't work.,declined_card_payment
my card was stolen,lost_or_stolen_card
atm only gave me 20 instead of 100,wrong_amount_of_cash_received
can i use visa or mastercard with your service,visa_or_mastercard
can i receive payment in another currency?,receiving_money
what is this strange payment in my account?,card_payment_not_recognised
i would like to get a few more physical cards.,getting_spare_card
is there a limit on how much i can top up?,top_up_limits
"when my card expires soon, how fast is the replacement card sent and what are the costs?",card_about_to_expire
the exchange rate is incorrect for my payment.,card_payment_wrong_exchange_rate
how can i report that my card was stolen? i made a police report first.,lost_or_stolen_card
the transfer to my beneficiary has not gone through,beneficiary_not_allowed
how long do i have to wait for europe transfers?,transfer_timing
i have a card payment i didn't make,card_payment_not_recognised
what do i do to lock my phone after losing it so my account isn't accessed,lost_or_stolen_phone
how do i go forth on transferring a sum of money from one account to another?,transfer_into_account
i did a transfer and was charged a fee that should not have been charged!,transfer_fee_charged
"i just saw some charges on my card from the past days that i dont recognize, i need to freeze the card asap! will i be able to get my money back?",card_payment_not_recognised
does it cost anything to buy something from another country? like is there going to be hidden transfer fees or currency conversion fees?,transfer_fee_charged
which atms allow me to change my pin?,change_pin
can you tell me the atms i can use with my card?,atm_support
i have a transfer that was declined.,declined_transfer
my refund has not shown up on my statement.,Refund_not_showing_up
what fees are charged when i top up,top_up_by_card_charge
please can you block the transaction i just sent from my account? it was a payment but i accidently typed in the wrong details and think it might have gone to the wrong place.,cancel_transfer
i have another card from the u.s. will you be able to accept that one?,supported_cards_and_currencies
there is a pending payment on my account that is very strange. i don't remember making this and it won't go away. can you help me figure this out?,extra_charge_on_statement
"my wallet was stolen, along with my cards. how do i put a freeze on my cards and order a new one?",lost_or_stolen_card
i am looking to transfer some money from my other bank account into this one.,transfer_into_account
"hello, please look into this matter urgently. as i have lost my wallet and i can see one withdrawal, now i do not want to loose more money.",cash_withdrawal_not_recognised
i don't have my card after 1 week. what are my next steps?,card_arrival
why wasn't my payment accepted by the app,reverted_card_payment?
can i get an update on my replacement card?,card_arrival
what do i do if i can't access my passcode?,passcode_forgotten
i must change my address.,edit_personal_details
where can i use my mastercard?,card_acceptance
i can't withdraw any money from my account. ive tried a couple different atm machines and both of them wouldn't give me my money. what's going on? is my account frozen or something?,declined_cash_withdrawal
there is a direct debit payment that i did not make.,direct_debit_payment_not_recognised
"unbeknownst to me, there was an additional charge on my prior transaction. a notification of sorts should be required and explained before future payments are made.",card_payment_fee_charged
how would i change my details?,edit_personal_details
my card doesn't seem to work.,card_not_working
what card or currency can i use to pay?,supported_cards_and_currencies
"extra fees on a cash withdrawal, not cool.",cash_withdrawal_charge
are there directions to get a new passcode if i forgot mine?,passcode_forgotten
my card is lost! please help me!,lost_or_stolen_card
"i transferred money from the us, how long does it take?",transfer_timing
why have i all of a sudden been charged for my atm withdrawal? i thought the withdrawals were free because this is the first time i've ever had this problem.,cash_withdrawal_charge
i need assistance with activating my new card.,activate_my_card
there is a duplicate payment on my card. why?,transaction_charged_twice
"my bank app said that i got cash from an atm, but that's a mistake.",cash_withdrawal_not_recognised
i just had my card get declined at the atm! i need to get money out but i am unable to. why has this happened?,declined_cash_withdrawal
do you take checks?,top_up_by_cash_or_cheque
how long does a transfer from the uk account usually take? after completing the transfer it is not showing up. i need to know that everything i actually went okay.,balance_not_updated_after_bank_transfer
how do i make my card show up in the app?,card_linking
"how long does eu transfer take? i bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",pending_transfer
hello. how do i go about getting a refund of an item i bought ? i want to cancel the payment since i have not received the item yet.,request_refund
will this card work at any atm?,atm_support
can i top up online?,top_up_by_cash_or_cheque
can it specifically be delivered on a certain date?,card_delivery_estimate
what documents do i need for the identity check?,verify_my_identity
can i transfer my salary onto here?,receiving_money
i've been waiting for a refund where is it?,Refund_not_showing_up
"i thought i lost my card so i cancelled it, but recently i found it in my jacket and i would like to reestablish the card.",card_linking
i need a visa card,visa_or_mastercard
what is the process for getting an actual physical card?,order_physical_card
how can i check to see where my funds come from?,verify_source_of_funds
what systems do you have in place for my security when using my card for everyday purchases?,get_disposable_virtual_card
how do i reset my passcode?,passcode_forgotten
i want to top up my account. what payment methods are supported?,supported_cards_and_currencies
what is taking so long on my transfer from the us?,transfer_timing
what to do if my physical card is not working?,card_not_working
"i thought transfers were free, why was i charged?",transfer_fee_charged
i keep trying to use my card to buy some things and you keep declining it. why? i've tried multiple times to make it go through but it won't.,declined_card_payment
why did my topup not go through?,top_up_reverted
are there limits with topup?,top_up_limits
can you tell me more about limits to disposable virtual cards?,disposable_card_limits
"i see i was charged extra when i used the card. i am not sure why, please tell me why.",card_payment_fee_charged
"which card would i get, visa or mastercard?",visa_or_mastercard
do i need to verify the topup?,verify_top_up
can i get money in my home currency at my atm ?i am on holiday and bit concerned because i do not have any cash with me .is it possible to withdraw without any additional cost.,wrong_exchange_rate_for_cash_withdrawal
is there a limit to top up,top_up_limits
i've been waiting for over an hour for a top up to go through. how long is this supposed to take? i really need this money.,pending_top_up
can i use your app to exchange between usd and gbp,exchange_via_app
i would like to change currency,exchange_via_app
"my top up hasn't gone through yet, why?",pending_top_up
where to i get my funds from?,verify_source_of_funds
my topup is taking a very long time to complete.,pending_top_up
"hello. how long does it usually take to transfer money to another country? i've made sure all the information is correct, but the transfer still says that it's pending.",pending_transfer
the atm didn'y give me all the cash,wrong_amount_of_cash_received
how long does delivery take?,card_delivery_estimate
what are the topup fees for my card?,top_up_by_card_charge
can i choose whether i receive a visa or a mastercard card?,visa_or_mastercard
is there a way to modify my details?,edit_personal_details
"i hate this atm, it charged me an extra fee, why did it charge?",cash_withdrawal_charge
what are the sources for the funds in my account?,verify_source_of_funds
i have to verify my identity. what do i need to do?,verify_my_identity
why can't the recepient of my money transaction see it?,transfer_not_received_by_recipient
i tried withdrawing money in another country and the exchange rate was wrong.,wrong_exchange_rate_for_cash_withdrawal
what do i need to do to perform identity checks?,verify_my_identity
"i received the wrong color and size, can i return it?",request_refund
how do i use the disposable cards?,get_disposable_virtual_card
i've completely forgot the code to get into the app.,passcode_forgotten
"i think something went wrong, i didn't get the right amount.",wrong_amount_of_cash_received
what is the status of my refund,Refund_not_showing_up
what is this extra fee while i was doing a transfer?,transfer_fee_charged
"when i got my cash, the amount was not what it should have been, based on the exchange rate.",wrong_exchange_rate_for_cash_withdrawal
when are cards shipped?,card_delivery_estimate
can anyone else topup for me?,topping_up_by_card
what if i need my salary in another currency?,receiving_money
everytime i try to prove my identity it won't let me.,unable_to_verify_identity
a wrong amount of cash we sent to me.,wrong_amount_of_cash_received
"please, tell me why i can't have the funds i deposited a week ago? i need the money now.",balance_not_updated_after_cheque_or_cash_deposit
what do i need to do to correct this failed transfer?,failed_transfer
explain topup cancellation,top_up_reverted
why did i get less from the atm?,wrong_amount_of_cash_received
my account shows up as pending after i received cash from the atm earlier. how can this be still pending? i've got the cash already.,pending_cash_withdrawal
what happens if my card payment is cancelled?,reverted_card_payment?
do you have an autotop function and how do i use it if so?,automatic_top_up
"someone has copied my card. i have my card with me, but someone just made a 500 cash withdrawal. please help now.",cash_withdrawal_not_recognised
cash and check deposit has not gone thru,balance_not_updated_after_cheque_or_cash_deposit
"phone is at a hotel, can i still use app",lost_or_stolen_phone
how long does it take for pending transfer transactions to post?,pending_transfer
the attempted transfer failed.,failed_transfer
"please tell me, do you use visa or mastercard?",visa_or_mastercard
why was i charged a fee for using my card,card_payment_fee_charged
where is the topup verification code?,verify_top_up
why isn't my refund showing up?,Refund_not_showing_up
can i open up an account for my child?,age_limit
what works for identity verification?,verify_my_identity
"i have a card that expires in the coming month, do i have to specifically ask for the updated card?",card_about_to_expire
i have transfered to my account before but it is being declined now?,declined_transfer
why did you revert my topup?,top_up_reverted
i completed a payment with my card a while ago. it's still showing up as pending. what time frame does this normally take? it doesn't appear to have worked.,pending_card_payment
i noticed an extra charge on the purchase that i made last saturday on my account. can you see if i received the correct exchange rate?,card_payment_wrong_exchange_rate
"is there a fee when i get cash from an atm? is there a limit i can take out? if there is a fee, what is it?",cash_withdrawal_charge
i noticed my transfer was declined.,declined_transfer
do you charge if i use a european bank card for top up?,top_up_by_card_charge
why was i charged a fee for withdrawing money?,cash_withdrawal_charge
is there a charge for sepa transfers?,top_up_by_bank_transfer_charge
i can't find out how to topup my account using cash.,top_up_by_cash_or_cheque
does the exchange rate change each day for purchases? there is a different rate on my purchase.,card_payment_wrong_exchange_rate
can i revive a physical card.,order_physical_card
can i edit my personal details?,edit_personal_details
i would like to report an issue with my product and want to get it refunded,request_refund
i need help reapplying my topup. it seems it isn't working.,top_up_failed
i bought something abroad and the exchange rate applied is wrong,card_payment_wrong_exchange_rate
please help! there was an extra fee when i got cash.,cash_withdrawal_charge
can this card be used at all atms?,atm_support
how do i link an old card?,card_linking
how can i exchange currencies with this app?,exchange_via_app
i was denied cash at an atm,declined_cash_withdrawal
how do i get top up to work for my card,apple_pay_or_google_pay
what would cause a transfer failure?,failed_transfer
need to know if there is a maximum i can top up,top_up_limits
how do i update my address?,edit_personal_details
i just sent money but the person i sent it to doesn't see it. what happened?,transfer_not_received_by_recipient
why would my card payment get reverted?,reverted_card_payment?
i don't think my transfer wen through. why?,failed_transfer
my top up card needs verification and i don't know how to do it,verify_top_up
i have a transaction and would like to know if i it's cancelable?,cancel_transfer
is there an issue with my card payment as it has not gone through.,declined_card_payment
where are the transfers originating,verify_source_of_funds
i can not find my phone or it has been stolen.,lost_or_stolen_phone
my card payment did not go through.,declined_card_payment
my app says i withdraw funds from my account through an atm.,cash_withdrawal_not_recognised
what locations can i get money from?,atm_support
the atm kept my card?,card_swallowed
"hello. my credit keeps being declined, last night and again today, as i try to buy something. what is the status of my card?",declined_transfer
how do i use a card to top up?,topping_up_by_card
i could not get the atm to work,declined_cash_withdrawal
how to exchange my currency,exchange_via_app
my card has not come in the mail yet.,card_arrival
i am seeing in the app a diret debit that its not mine,direct_debit_payment_not_recognised
i know there's an autotop option but i can not locate it when i look?,automatic_top_up
my identity verification is not working.,unable_to_verify_identity
"my card keeps getting declined when i try to use it. i would like to topup, but it is not going though.",top_up_failed
if im not using my account should i close it or just let it sit,terminate_account
my card expires soon,card_about_to_expire
why was there a fee with my cash withdrawal?,cash_withdrawal_charge
what are the maximum amount you can do for auto topup?,automatic_top_up
i think my phone was stolen. what can i do?,lost_or_stolen_phone
"the exchange rate given to me after a purchase, was incorrect",card_payment_wrong_exchange_rate
why is there an unknown card payment?,card_payment_not_recognised
why is my top up for my new account not instant,pending_top_up
"when i tried to transfer funds to my friend today i was unable to do so, why?",failed_transfer
what currencies do you support?,fiat_currency_support
i have a direct debit that i did not set up,direct_debit_payment_not_recognised
reason for my card to decline,declined_card_payment
why is my card payment pending?,pending_card_payment
i have foreign currency i would like to change how much will it cost me?,exchange_charge
why am i being asked to verify my identity?,why_verify_identity
"when i tried to access my cash, i wasn't allowed!",declined_cash_withdrawal
i am under 18 and i am trying to verify my id. why wont it work?,unable_to_verify_identity
why did you cancel my card payment?,reverted_card_payment?
"i could not get a topup to work, why?",top_up_failed
why are my payments not working and show pending?,pending_card_payment
why has my top up not gone through yet?,pending_top_up
i deposited cash but it isn't showing up in my account,balance_not_updated_after_cheque_or_cash_deposit
i only have one other credit card from the us. do you accept that?,supported_cards_and_currencies
do i need to go to an office to change my pin?,change_pin
how much can i top up in a day?,top_up_limits
my money hasn't been transferred yet.,balance_not_updated_after_bank_transfer
i would like a physical card sent to me.,order_physical_card
help me link my card,card_linking
how much is it to use my us debit or credit card to top up?,top_up_by_card_charge
"around one or two weeks ago i purchased something but there's seems to be an issue. i have already received one of the items, but today the money was placed back into my account. what is happening?",reverted_card_payment?
i was charged a fee for a transfer.,transfer_fee_charged
which atm's am i able to change my pin?,change_pin
i sent a transfer to a friend that needs it urgently. it has already been 2 hours and still hasn't come through to her. how long does it normally take?,transfer_not_received_by_recipient
i wish to top up using a cheque.,top_up_by_cash_or_cheque
please cancel the latest atm charge on my card as my card was declined earlier today and i did not receive that cash.,pending_cash_withdrawal
"there is a direct debit that i didn't set up, what should i do?",direct_debit_payment_not_recognised
can i get paid for this in another currency?,receiving_money
how can i go about transferring money to my account?,transfer_into_account
"please double check my card withdrawal was working fine so far, but this morning on the way to work it suddenly got declined!",declined_cash_withdrawal
what currencies can i hold?,fiat_currency_support
my money is nowhere to be found? i talked up earlier and seen it. now it has vanished. what is going on?,top_up_reverted
what us credit cards do you accept?,supported_cards_and_currencies
why am i missing my refund,Refund_not_showing_up
i requested 100 but only got 20,wrong_amount_of_cash_received
can i have it by a certain date?,card_delivery_estimate
"so my topup failed, could you tell me why?",top_up_failed
what do you require to verify someone's identity?,verify_my_identity
how can i use my credit card to transfer money?,topping_up_by_card
can i exchange usd for gbp in your app?,exchange_via_app
am i able to stop a transfer?,cancel_transfer
can i exchange currency to europe?,fiat_currency_support
i'm being charged for using my card!,card_payment_fee_charged
"my transfer went through, but it seems to be caught up in a pending status. this was very important that it got done quickly, can you give me a status update on how long it will take?",pending_transfer
can i top up using cash?,top_up_by_cash_or_cheque
i dont see my reciept,transfer_not_received_by_recipient
how is my atm deposit not available yet?,pending_cash_withdrawal
why was my transfer request decline?,declined_transfer
i am unable to get cash from the atm,declined_cash_withdrawal
"i can't transfer any money from my account to my friend's account, it keeps rejecting it. can you tell me why? i have enough funds in my account to transfer.",failed_transfer
i entered a wrong pin too many times. how can i fix this?,pin_blocked
